2025-04-14 17:39:27,4.24,7.00
2025-04-14 17:39:30,4.34,7.00
2025-04-14 17:39:33,6.74,7.00
2025-04-14 17:39:36,3.50,7.00
2025-04-14 17:39:39,4.78,6.00
2025-04-14 17:39:42,2.63,7.00
2025-04-14 17:39:46,4.16,6.00
2025-04-14 17:39:49,3.8,6.00
2025-04-14 17:39:52,4.29,6.00
2025-04-14 17:39:55,8.40,6.00
2025-04-14 17:39:58,10.90,6.00
2025-04-14 17:40:01,7.67,6.00
2025-04-14 17:40:04,7.33,6.00
2025-04-14 17:40:07,6.87,6.00
2025-04-14 17:40:10,6.23,6.00
2025-04-14 17:40:13,8.9,6.00
2025-04-14 17:40:16,12.71,6.00
2025-04-14 17:40:19,9.68,6.00
2025-04-14 17:40:23,10.49,6.00
2025-04-14 17:40:26,6.39,6.00
2025-04-14 17:40:29,11.28,6.00
2025-04-14 17:40:32,9.29,6.00
2025-04-14 17:40:35,6.44,7.00
2025-04-14 17:40:38,3.37,7.00
2025-04-14 17:40:41,9.24,6.00
2025-04-14 17:40:44,4.47,6.00
2025-04-14 17:40:47,4.52,6.00
2025-04-14 17:40:50,2.86,6.00
2025-04-14 17:40:54,5.98,6.00
2025-04-14 17:40:57,3.23,6.00
2025-04-14 17:41:00,3.81,6.00
2025-04-14 17:41:03,5.66,7.00
2025-04-14 17:41:06,4.10,6.00
2025-04-14 17:41:09,7.65,6.00
2025-04-14 17:41:12,3.17,7.00
2025-04-14 17:41:15,4.80,7.00
2025-04-14 17:41:18,4.31,7.00
2025-04-14 17:41:21,7.60,7.00
2025-04-14 17:41:24,11.39,6.00
2025-04-14 17:41:27,7.28,7.00
2025-04-14 17:41:31,10.85,7.00
2025-04-14 17:41:34,7.14,7.00
2025-04-14 17:41:37,6.38,7.00
2025-04-14 17:41:40,5.92,7.00
2025-04-14 17:41:43,6.93,7.00
2025-04-14 17:41:46,10.6,7.00
2025-04-14 17:41:49,8.87,7.00
2025-04-14 17:41:52,11.14,7.00
2025-04-14 17:41:55,6.65,7.00
2025-04-14 17:41:58,8.45,7.00
2025-04-14 17:42:01,7.92,7.00
2025-04-14 17:42:05,7.32,7.00
2025-04-14 17:42:08,12.23,6.00
2025-04-14 17:42:11,2.65,6.00
2025-04-14 17:42:14,6.19,6.00
2025-04-14 17:42:17,2.81,7.00
2025-04-14 17:42:20,3.47,7.00
2025-04-14 17:42:36,1.99
2025-04-14 17:42:39,1.84
2025-04-14 17:42:42,2.52
2025-04-14 17:42:46,1.50
2025-04-14 17:53:04,2.31
2025-04-14 17:53:10,7.69
2025-04-14 17:53:15,3.99
2025-04-14 17:53:21,3.67
2025-04-14 17:53:27,5.97
2025-04-14 17:53:30,3.91
2025-04-14 17:53:33,6.64
2025-04-14 17:53:36,6.71
2025-04-14 17:53:39,13.43
2025-04-14 17:53:42,5.86
2025-04-14 17:53:45,6.57
2025-04-14 17:53:49,7.32
2025-04-14 17:53:52,4.13
2025-04-14 17:53:55,4.47
2025-04-14 17:53:58,4.26
2025-04-14 17:54:01,2.86
2025-04-14 17:54:04,4.1
2025-04-14 17:54:07,6.17
2025-04-14 17:54:10,7.28
2025-04-14 17:54:14,5.95
2025-04-14 17:54:17,3.24
2025-04-14 17:54:20,3.42
2025-04-14 17:54:23,7.10
2025-04-14 17:54:26,10.1
2025-04-14 17:54:29,5.87
2025-04-14 17:54:32,7.65
2025-04-14 17:54:35,10.41
2025-04-14 17:54:39,6.9
2025-04-14 17:54:42,9.13
2025-04-14 17:54:45,5.85
2025-04-14 17:54:48,6.2
2025-04-14 17:54:51,6.50
2025-04-14 17:54:54,9.88
2025-04-14 17:54:57,6.89
2025-04-14 17:55:00,5.90
2025-04-14 17:55:04,6.9
2025-04-14 17:55:07,6.17
2025-04-14 17:55:10,10.67
2025-04-14 17:55:13,6.18
2025-04-14 17:55:16,7.47
2025-04-14 17:55:19,6.57
2025-04-14 17:55:22,7.30
2025-04-14 17:55:25,6.12
2025-04-14 17:55:28,7.25
2025-04-14 17:55:32,6.58
2025-04-14 17:55:35,11.87
2025-04-14 17:55:38,4.7
2025-04-14 17:55:41,6.94
2025-04-14 17:55:44,6.90
2025-04-14 17:55:47,4.35
2025-04-14 17:55:50,2.52
2025-04-14 17:55:53,3.84
2025-04-14 17:55:56,5.43
2025-04-14 17:56:33,3.31,6.00
2025-04-14 17:56:36,5.71,7.00
2025-04-14 17:56:38,3.25,6.00
2025-04-14 17:56:41,4.18,7.00
2025-04-14 17:56:43,10.91,7.00
2025-04-14 17:56:46,5.13,6.00
2025-04-14 17:56:48,4.15,7.00
2025-04-14 17:56:51,5.79,7.00
2025-04-14 17:56:54,4.82,7.00
2025-04-14 17:56:56,7.89,6.00
2025-04-14 17:56:59,5.24,7.00
2025-04-14 17:57:01,7.4,7.00
2025-04-14 18:01:54,5.36,7.00
2025-04-14 18:02:00,9.48,7.00
2025-04-14 18:02:06,5.85,7.00
2025-04-14 18:02:14,3.0,7.00
2025-04-14 18:02:17,4.37,7.00
2025-04-14 18:02:20,5.14,7.00
2025-04-14 18:02:22,7.92,7.00
2025-04-14 18:02:25,3.30,7.00
2025-04-14 18:02:28,2.18,7.00
2025-04-14 18:02:30,3.23,6.00
2025-04-14 18:02:33,3.75,7.00
2025-04-14 18:02:35,2.89,7.00
2025-04-14 18:02:38,3.89,7.00
2025-04-14 18:02:41,3.48,6.00
2025-04-14 18:02:43,5.25,6.00
2025-04-14 18:02:46,6.21,7.00
2025-04-14 18:02:48,4.75,7.00
2025-04-14 18:02:51,6.5,6.00
2025-04-14 18:02:54,3.29,7.00
2025-04-14 18:02:56,4.63,7.00
2025-04-14 18:02:59,8.71,7.00
2025-04-14 18:03:01,5.47,7.00
2025-04-14 18:03:04,4.80,7.00
2025-04-14 18:12:09,2.98,7.00
2025-04-14 18:12:12,3.40,6.00
2025-04-14 18:12:14,6.66,7.00
2025-04-14 18:12:17,4.97,7.00
2025-04-14 18:12:19,6.67,6.00
2025-04-14 18:12:22,7.81,6.00
2025-04-14 18:12:25,7.38,6.00
2025-04-14 18:12:28,8.64,6.00
2025-04-14 18:12:30,6.32,7.00
2025-04-14 18:15:18,4.5,7.00
2025-04-14 18:15:21,8.94,6.00
2025-04-14 18:15:23,6.25,6.00
2025-04-14 18:15:26,8.52,6.00
2025-04-14 18:15:29,4.48,6.00
2025-04-14 18:15:33,5.20,6.00
2025-04-14 18:15:36,6.54,6.00
2025-04-14 18:15:38,6.87,6.00
2025-04-14 18:15:41,14.26,6.00
2025-04-14 18:15:44,10.5,6.00
2025-04-14 18:15:46,9.30,6.00
2025-04-14 18:15:49,7.93,6.00
2025-04-14 18:15:52,7.71,6.00
2025-04-14 18:15:54,8.5,6.00
2025-04-14 18:15:57,8.80,6.00
2025-04-14 18:15:59,7.49,6.00
2025-04-14 18:16:02,7.72,6.00
2025-04-14 18:16:05,7.33,7.00
2025-04-14 18:16:07,8.15,6.00
2025-04-14 18:16:10,7.81,6.00
2025-04-14 18:16:13,10.38,6.00
2025-04-14 18:16:15,11.48,6.00
2025-04-14 18:16:18,10.88,6.00
2025-04-14 18:16:21,10.32,6.00
2025-04-14 18:16:23,9.7,6.00
2025-04-14 18:16:26,10.23,6.00
2025-04-14 18:16:29,11.20,6.00
2025-04-14 18:16:31,14.61,7.00
2025-04-14 18:16:34,8.48,7.00
2025-04-14 18:16:37,6.30,6.00
2025-04-14 18:16:39,6.6,6.00
2025-04-14 18:16:42,4.24,6.00
2025-04-14 18:16:45,5.5,6.00
2025-04-14 18:16:48,5.37,6.00
2025-04-14 18:16:50,8.95,6.00
2025-04-14 18:16:53,12.74,7.00
2025-04-14 18:16:56,7.17,6.00
2025-04-14 18:16:58,3.17,6.00
2025-04-14 18:17:01,3.9,7.00
2025-04-14 18:17:03,4.75,7.00
2025-04-14 18:17:06,4.92,6.00
2025-04-14 18:17:09,6.21,6.00
2025-04-14 18:17:11,7.45,6.00
2025-04-14 18:17:14,6.58,6.00
2025-04-24 15:38:39,2.5,6.00
2025-04-24 15:38:47,11.34,6.00
2025-04-24 15:38:54,2.58,6.00
2025-04-24 15:39:02,2.47,6.00
2025-04-24 15:39:19,2.59,5.00
2025-04-24 15:39:27,2.0,6.00
2025-04-24 15:39:34,7.20,6.00
2025-04-24 15:39:42,2.60,6.00
2025-04-24 15:39:50,8.2,5.00
2025-04-24 15:39:57,6.30,6.00
2025-04-24 15:40:05,6.6,6.00
2025-04-24 15:40:13,2.93,6.00
2025-04-24 15:40:21,6.58,6.00
2025-04-24 15:40:28,4.14,5.00
2025-04-24 15:40:36,2.79,6.00
2025-04-24 15:40:44,2.67,6.00
2025-04-24 15:40:51,2.19,6.00
2025-04-24 15:40:59,3.25,6.00
2025-04-24 15:41:07,3.74,6.00
2025-04-24 15:41:15,5.24,6.00
2025-04-24 15:41:22,5.17,6.00
2025-04-24 15:41:30,5.80,6.00
2025-04-24 15:41:38,5.91,6.00
2025-04-24 15:41:45,4.71,6.00
2025-04-24 15:41:53,8.27,6.00
2025-04-24 15:42:01,3.49,6.00
2025-04-24 15:42:09,4.49,6.00
2025-04-24 15:42:16,6.35,6.00
2025-04-24 15:42:24,2.82,6.00
2025-04-24 15:42:32,4.12,6.00
2025-04-24 15:42:39,5.42,6.00
2025-04-24 15:42:47,7.69,6.00
2025-04-24 15:42:55,4.49,6.00
2025-04-24 15:43:02,4.11,6.00
2025-04-24 15:43:10,4.9,6.00
2025-04-24 15:43:18,4.30,6.00
2025-04-24 15:43:26,5.49,6.00
2025-04-24 15:43:33,8.20,6.00
2025-04-24 15:43:41,3.82,6.00
2025-04-24 15:43:49,9.94,6.00
2025-04-24 15:43:57,5.48,6.00
2025-04-24 15:44:04,9.9,5.00
2025-04-24 15:44:35,2.29,5.00
2025-04-24 15:44:37,3.50,5.00
2025-04-24 15:44:40,4.46,5.00
2025-04-24 15:44:43,3.74,5.00
2025-04-24 15:44:46,3.45,5.00
2025-04-24 15:44:48,4.40,5.00
2025-04-24 15:44:51,2.15,5.00
2025-04-24 15:44:54,3.3,5.00
2025-04-24 15:44:56,2.43,5.00
2025-04-24 15:44:59,4.29,5.00
2025-04-24 15:45:02,5.75,5.00
2025-04-24 15:45:05,3.68,5.00
2025-04-24 15:45:07,3.74,5.00
2025-04-24 15:45:10,2.5,5.00
2025-04-24 15:45:13,4.21,5.00
2025-04-24 15:45:16,5.35,5.00
2025-04-24 15:45:18,5.23,5.00
2025-04-24 15:45:21,1.90,5.00
2025-04-24 15:45:24,2.47,5.00
2025-04-24 15:45:26,2.18,5.00
2025-04-24 15:45:29,4.91,5.00
2025-04-24 15:45:32,8.40,5.00
2025-04-24 15:45:35,3.48,5.00
2025-04-24 15:45:37,5.41,5.00
2025-04-24 15:45:40,4.32,6.00
2025-04-24 15:45:43,4.64,6.00
2025-04-24 15:45:45,8.50,6.00
2025-04-24 15:45:48,7.43,6.00
2025-04-24 15:45:51,3.34,6.00
2025-04-24 15:45:54,6.48,5.00
2025-04-24 15:45:56,6.60,5.00
2025-04-24 15:45:59,6.39,5.00
2025-04-24 15:46:02,7.92,5.00
2025-04-24 15:46:05,2.34,6.00
2025-04-24 15:46:07,2.90,5.00
2025-04-24 15:46:10,6.90,5.00
2025-04-24 15:46:13,3.53,5.00
2025-04-24 15:46:15,3.55,5.00
2025-04-24 15:46:18,4.69,5.00
2025-04-24 15:46:21,3.56,5.00
2025-04-24 15:46:24,5.18,6.00
2025-04-24 15:46:26,2.38,5.00
2025-04-24 15:46:29,6.20,5.00
2025-04-24 15:46:32,3.69,5.00
2025-04-24 15:46:34,7.90,6.00
2025-04-24 15:46:37,4.96,6.00
2025-04-24 15:46:40,8.48,6.00
2025-04-24 15:46:43,6.87,6.00
2025-04-24 15:46:45,4.47,5.00
2025-04-24 15:46:48,7.73,6.00
2025-04-24 15:46:51,5.91,6.00
2025-04-24 15:46:54,4.38,6.00
2025-04-24 15:46:56,5.61,6.00
2025-04-24 15:46:59,3.36,6.00
2025-04-24 15:47:02,3.65,6.00
2025-04-24 15:47:04,2.94,5.00
2025-04-24 15:47:07,3.76,6.00
2025-04-24 15:47:10,2.98,6.00
2025-04-24 15:47:13,2.38,6.00
2025-04-24 15:47:15,2.79,6.00
2025-04-24 15:47:18,2.88,6.00
2025-04-24 15:47:21,2.78,6.00
2025-04-24 15:47:23,2.83,6.00
2025-04-24 15:47:26,3.9,6.00
2025-04-24 15:47:29,2.78,6.00
2025-04-24 15:47:32,2.5,6.00
2025-04-24 15:47:34,2.48,6.00
2025-04-24 15:47:37,1.91,6.00
2025-04-24 15:47:40,4.43,6.00
2025-04-24 15:47:42,2.93,6.00
2025-04-24 15:47:45,2.32,6.00
2025-04-24 15:47:48,3.7,6.00
2025-04-24 15:47:51,2.98,6.00
2025-04-24 15:47:53,3.21,6.00
2025-04-24 15:47:56,6.18,6.00
2025-04-24 15:47:59,4.9,6.00
2025-04-24 15:48:01,1.91,6.00
2025-04-24 15:48:04,2.5,6.00
2025-04-24 15:48:07,3.7,6.00
2025-04-24 15:48:10,2.65,6.00
2025-04-24 15:48:12,2.65,6.00
2025-04-24 15:48:15,3.47,6.00
2025-04-24 15:48:18,2.36,6.00
2025-04-24 15:48:20,2.52,6.00
2025-04-24 15:48:23,2.64,6.00
2025-04-24 15:48:26,2.3,6.00
2025-04-24 15:48:29,3.86,6.00
2025-04-24 15:48:31,2.64,6.00
2025-04-24 15:48:34,1.79,6.00
2025-04-24 15:48:37,2.36,6.00
2025-04-24 15:48:39,3.53,6.00
2025-04-24 15:48:42,9.33,6.00
2025-04-24 15:48:45,2.74,6.00
2025-04-24 15:48:48,2.41,6.00
2025-04-24 15:48:50,2.62,6.00
2025-04-24 15:48:53,3.45,6.00
2025-04-24 15:48:56,2.47,6.00
2025-04-24 15:48:58,3.17,6.00
2025-04-24 15:49:01,6.47,6.00
2025-04-24 15:49:04,1.84,6.00
2025-04-24 15:49:15,35.58,6.00
2025-04-24 15:49:18,7.97,6.00
2025-04-24 15:49:21,8.65,5.00
2025-04-24 15:49:23,7.54,5.00
2025-04-24 15:49:26,6.29,5.00
2025-04-24 15:49:29,3.72,5.00
2025-04-24 15:49:32,7.5,5.00
2025-04-24 15:49:34,3.9,5.00
2025-04-24 15:50:42,4.13,5.00
2025-04-24 15:50:44,4.5,5.00
2025-04-24 15:50:47,7.27,5.00
2025-04-24 15:50:50,5.49,5.00
2025-04-24 15:50:52,5.11,5.00
2025-04-24 15:50:55,9.84,5.00
2025-04-24 15:50:58,2.57,5.00
2025-04-24 15:51:01,4.1,5.00
2025-04-24 15:51:03,5.24,5.00
2025-04-24 15:51:06,2.54,5.00
2025-04-24 15:51:09,3.24,5.00
2025-04-24 15:51:11,3.68,5.00
2025-04-24 15:51:14,8.36,5.00
2025-04-24 15:51:17,9.77,5.00
2025-04-24 15:51:20,4.57,5.00
2025-04-24 15:51:22,3.39,6.00
2025-04-24 15:51:25,2.66,6.00
2025-04-24 15:51:28,3.63,5.00
2025-04-24 15:51:31,2.78,6.00
2025-04-24 15:51:33,2.79,6.00
2025-04-24 15:51:36,2.51,6.00
2025-04-24 15:51:39,2.32,6.00
2025-04-24 15:51:41,2.92,6.00
2025-04-24 15:51:44,3.9,6.00
2025-04-24 15:51:47,10.28,5.00
2025-04-24 15:51:50,11.0,5.00
2025-04-24 15:53:43,3.50,6.00
2025-04-24 15:53:46,3.80,6.00
2025-04-24 15:53:48,4.17,6.00
2025-04-24 15:53:51,3.30,6.00
2025-04-24 15:53:54,3.64,6.00
2025-04-24 15:53:57,4.74,6.00
2025-04-24 15:53:59,5.34,6.00
2025-04-24 15:54:02,4.55,6.00
2025-04-24 15:54:05,3.87,5.00
2025-04-24 15:54:07,5.69,6.00
2025-04-24 15:54:10,3.17,5.00
2025-04-24 15:54:13,5.39,6.00
2025-04-24 15:54:16,9.0,6.00
2025-04-24 15:54:18,6.44,6.00
2025-04-24 15:54:21,4.47,6.00
2025-04-24 15:54:24,5.83,6.00
2025-04-24 15:54:27,8.73,6.00
2025-04-24 15:54:29,8.46,5.00
2025-04-24 15:54:32,3.92,5.00
2025-04-24 15:54:35,4.78,5.00
2025-04-24 15:54:38,3.59,5.00
2025-04-24 15:54:40,2.69,5.00
2025-04-24 15:54:43,6.82,5.00
2025-04-24 15:54:46,6.60,5.00
2025-04-24 15:54:49,4.82,5.00
2025-04-24 15:55:11,2.61,5.00
2025-04-24 15:55:13,5.33,5.00
2025-04-24 15:55:16,2.79,5.00
2025-04-24 15:55:19,2.34,5.00
2025-04-24 15:55:21,2.20,5.00
2025-04-24 15:55:24,2.59,6.00
2025-04-24 15:58:13,2.58,5.00
2025-04-24 15:58:16,2.35,6.00
2025-04-24 15:58:19,2.11,5.00
2025-04-24 15:58:20,3.77,6.00
2025-04-24 15:58:22,2.68,6.00
2025-04-24 15:58:24,2.7,6.00
2025-04-24 15:58:25,3.50,6.00
2025-04-24 15:58:26,2.96,6.00
2025-04-24 15:58:28,2.35,6.00
2025-04-24 15:58:29,1.92,6.00
2025-04-24 15:58:30,6.28,6.00
2025-04-24 15:58:32,6.67,6.00
2025-04-24 15:58:33,4.61,6.00
2025-04-24 15:58:34,2.51,6.00
2025-04-24 15:58:35,3.33,6.00
2025-04-24 15:58:35,5.30,6.00
2025-04-24 15:58:36,3.4,6.00
2025-04-24 15:58:37,3.50,6.00
2025-04-24 15:58:37,3.2,6.00
2025-04-24 15:58:38,4.21,6.00
2025-04-24 15:58:39,3.3,6.00
2025-04-24 15:58:39,2.45,6.00
2025-04-24 15:58:40,2.2,6.00
2025-04-24 15:58:41,2.87,6.00
2025-04-24 15:58:41,2.76,6.00
2025-04-24 15:58:42,13.90,6.00
2025-04-24 15:58:43,2.93,6.00
2025-04-24 15:58:43,2.88,6.00
2025-04-24 15:58:44,14.4,6.00
2025-04-24 15:58:47,5.8,6.00
2025-04-24 15:59:04,2.13,6.00
2025-04-24 15:59:06,2.58,6.00
2025-04-24 15:59:09,9.74,6.00
2025-04-24 15:59:12,2.44,6.00
2025-04-24 15:59:14,2.59,6.00
2025-04-24 15:59:17,3.53,6.00
2025-04-24 15:59:20,5.47,6.00
2025-04-24 15:59:58,3.8,5.00
2025-04-24 16:00:01,6.15,5.00
2025-04-24 16:00:04,5.58,5.00
2025-04-24 16:00:06,4.43,6.00
2025-04-24 16:00:09,2.68,6.00
2025-04-24 16:00:12,2.1,6.00
2025-04-24 16:00:15,3.21,5.00
2025-04-24 16:00:17,2.53,5.00
2025-04-24 16:00:20,6.87,5.00
2025-04-24 16:04:36,3.85,5.00
2025-04-24 16:04:39,3.25,5.00
2025-04-24 16:04:42,4.40,5.00
2025-04-24 16:04:44,3.40,5.00
2025-04-24 16:04:47,2.73,5.00
2025-04-24 16:04:50,10.6,6.00
2025-04-24 16:04:52,6.94,5.00
2025-04-24 16:04:55,5.16,5.00
2025-04-24 16:04:58,2.13,5.00
2025-04-24 16:05:01,4.17,5.00
2025-04-24 16:05:03,2.3,5.00
2025-04-24 16:05:06,5.35,5.00
2025-04-24 16:05:09,3.31,5.00
2025-04-24 16:05:12,5.84,5.00
2025-04-24 16:05:14,3.63,6.00
2025-04-24 16:05:17,2.78,5.00
2025-04-24 16:05:20,3.18,5.00
2025-04-24 16:05:22,4.46,5.00
2025-04-24 16:05:25,4.30,5.00
2025-04-24 16:05:28,4.1,5.00
2025-04-24 16:05:30,3.38,5.00
2025-04-24 16:05:33,3.39,6.00
2025-04-24 16:05:36,3.67,5.00
2025-04-24 16:05:39,4.26,5.00
2025-04-24 16:05:41,3.38,5.00
2025-04-24 16:05:44,4.70,6.00
2025-04-24 16:05:47,10.86,5.00
2025-04-24 16:05:49,5.97,6.00
2025-04-24 16:05:52,3.35,6.00
2025-04-24 16:05:55,6.83,5.00
2025-04-24 16:05:58,2.47,6.00
2025-04-24 16:06:00,4.20,5.00
2025-04-24 16:06:03,3.81,6.00
2025-04-24 16:06:06,3.5,6.00
2025-04-24 16:06:08,3.93,6.00
2025-04-24 16:06:11,4.94,6.00
2025-04-24 16:06:14,7.94,6.00
2025-04-24 16:06:16,6.87,6.00
2025-04-24 16:06:19,2.63,6.00
2025-04-24 16:06:22,2.3,6.00
2025-04-24 16:06:25,7.73,5.00
2025-04-24 16:06:27,6.98,6.00
2025-04-24 16:06:30,7.59,6.00
2025-04-24 16:06:33,4.6,6.00
2025-04-24 16:06:35,2.44,6.00
2025-04-24 16:06:38,3.30,6.00
2025-04-24 16:06:41,5.58,6.00
2025-04-24 16:06:44,8.53,6.00
2025-04-24 16:06:46,3.93,6.00
2025-04-24 16:06:49,7.26,6.00
2025-04-24 16:06:52,13.92,6.00
2025-04-24 16:06:55,3.25,6.00
2025-04-24 16:06:57,5.70,6.00
2025-04-24 16:08:34,18.60,5.00
2025-04-24 16:08:37,9.32,6.00
2025-04-24 16:08:40,27.56,6.00
2025-04-24 16:08:43,5.14,6.00
2025-04-24 16:10:26,12.40,6.00
2025-04-24 16:10:29,5.31,6.00
2025-04-24 16:10:33,29.92,6.00
2025-04-24 16:10:36,7.82,6.00
2025-04-24 16:10:39,8.26,6.00
2025-04-24 16:10:41,2.31,6.00
2025-04-24 16:10:44,3.97,6.00
2025-04-24 16:10:47,2.16,6.00
2025-04-24 16:10:50,1.52,6.00
2025-04-24 16:10:53,14.16,6.00
2025-04-24 16:10:56,3.64,6.00
2025-04-24 16:10:59,15.81,6.00
2025-04-24 16:11:03,31.67,6.00
2025-04-24 16:11:06,3.53,6.00
2025-04-24 16:11:08,10.20,6.00
2025-04-24 16:11:43,14.26,6.00
2025-04-24 16:11:46,7.13,6.00
2025-04-24 16:11:50,33.26,6.00
2025-04-24 16:11:52,4.82,6.00
2025-04-24 16:11:55,4.63,6.00
2025-04-24 16:11:58,4.30,6.00
2025-04-24 16:12:01,1.69,6.00
2025-04-24 16:12:04,3.24,6.00
2025-04-24 16:12:06,2.32,6.00
2025-04-24 16:12:09,5.71,6.00
2025-04-24 16:12:12,2.54,6.00
2025-04-24 16:12:15,2.19,6.00
2025-04-24 16:12:17,1.55,6.00
2025-04-24 16:12:20,3.11,6.00
2025-04-24 16:12:23,1.89,6.00
2025-04-24 16:12:26,2.74,6.00
2025-04-24 16:13:13,6.90,6.00
2025-04-24 16:13:16,4.23,6.00
2025-04-24 16:13:19,8.94,6.00
2025-04-24 16:13:21,2.89,6.00
2025-04-24 16:13:24,5.26,6.00
2025-04-24 16:13:27,6.28,6.00
2025-04-24 16:13:30,6.69,6.00
2025-04-24 16:13:32,4.33,6.00
2025-04-24 16:13:35,3.62,6.00
2025-04-24 16:13:38,1.86,6.00
2025-04-24 16:13:41,4.25,6.00
2025-04-24 16:13:43,2.55,6.00
2025-04-24 16:13:46,2.18,6.00
2025-04-24 16:13:49,2.57,6.00
2025-04-24 16:13:52,2.40,6.00
2025-04-24 16:13:54,2.2,6.00
2025-04-24 16:13:57,2.44,6.00
2025-04-24 16:14:22,25.88,6.00
2025-04-24 16:14:25,4.78,6.00
2025-04-24 16:14:28,5.76,6.00
2025-04-24 16:14:31,2.78,6.00
2025-04-24 16:14:34,10.54,6.00
2025-04-24 16:14:37,3.36,6.00
2025-04-24 16:14:40,2.18,6.00
2025-04-24 16:14:42,3.0,6.00
2025-04-24 16:14:45,10.33,6.00
2025-04-24 16:14:48,8.65,6.00
2025-04-24 16:14:51,3.2,6.00
2025-04-24 16:14:53,6.7,6.00
2025-04-24 16:14:56,2.58,6.00
